"LIF_ID";"LIF_NAME";"LFK_NR";"VLS_CODE";"VLS_NAME";"VLS_VON";"VLS_BIS";"WST_EAN13";"WST_BSTNR";"WST_NAME";"WST_NAME2";"WST_PAKE";"PACK_A";"WST_PAKI";"WST_PAKE1";"WST_INH_N";"GEH_CODE";"WGR_NAME";"WUG_NAME";"LRZ_CODE";"WST_KINF";"WST_0CA";"WST_0ABOK";"WST_ILN";"WST_ARTNR";"WST_ANZ";"WRG_CODE";"PAT_CODE";"G_PRS";"E_PRS";"KIP";"MSK_ID";"AW";"AC";"AE";"AF";"AP";"AY";"AM";"AN";"BC";"BM";"AS";"AU";"NL";"UM";"UW";"NR";"GB";"GO";"GS";"GK";"SA";"SH";"SW";"SC";"SP";"SR";"ST";"SM";"SQ";"NON";"CDS";"CPP";"CAO";"CFE";"TWS";"BLD";"WXD";"CPT";"CSW";"CZS";"CSP";"CLE";"CMP";"PWN";"CNT";"CNP";"CQE";"CCF";"TWR";"ATM";"CAP";"LIQ";"LIB";"LSS";"CPH";"STN";"ADH";"FZG";"FIZ";"LCS";"NAN";"GCAL";"ZE";"ZF";"ZK";"KMD";"GKB";"GMKO";"Zutaten";"ULD";"FZN";"DIFBITS"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"08000672060007";"3132730001";"0,7 LIMONCINO BONOLLO";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"LIKOERE";"FRUCHTLIKOERE";"Limoncino";"";"0";"0";"8000672000003";"60007";"1";"EUR";" ";"10.589";"10.589";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04003310016095";"3235500001";"0,7 MANGAROCA BATIDA DE COCO 16%";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"LIKOERE";"KOKOSLIKOERE";"MANGAROCA BATIDA DE";"";"0";"0";"7640109120006";"18016";"1";"EUR";" ";"10.589";"10.589";"1";"2";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"Enthält: MILCH und MILCHERZEUGNISSE (einschließlich LACTOSE)(AM) Kann Spuren von SOJA und SOJAERZEUGNISSE (AY) enthalten.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"03092718642112";"3398440001";"0,7 MATHIEU TEISSEI SIRUP SALTY CARAMEL";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"LIKOERE";"SIRUPE";"VINCO IMPORT GMBH";"";"0";"0";"4008077000004";"79179";"1";"EUR";" ";"7.409";"7.409";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"324";"0";"0";"81";"81";"";"1";"Zutaten: Zucker, Wasser, Meersalz (0,8 %), Aroma, Karamell (Glukose-Fruktose-Sirup, Wasser, Zucker), Säuerungsmittel: Zitronensäure.";"FRANKREICH";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"05700359304693";"3238330001";"0,7 PEPINO PEACH 15%";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"LIKOERE";"FRUCHTLIKOERE";"PEPINO";"";"0";"0";"4000201000003";"304700";"1";"EUR";" ";"10.059";"10.059";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04003310014190";"3198500001";"0,7 POTT RUM 40%";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"WHISKY / RUM";"DEUTSCHER RUM";"POTT";"";"0";"0";"4001731000006";"21509";"1";"EUR";" ";"10.589";"10.589";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"233";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04003310014244";"3199000001";"0,7 POTT RUM 54%";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"WHISKY / RUM";"DEUTSCHER RUM";"DER GUTE POTT";"";"0";"0";"4001731000006";"21528";"1";"EUR";" ";"11.649";"11.649";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"345";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"03024480008766";"3155000001";"0,7 REMY MARTIN VSOP 40 %";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"WEINBRAND / COGNAC";"COGNAC";"Remy Martin";"";"0";"0";"4002859000008";"270690";"1";"EUR";" ";"42.389";"42.389";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"05000299609347";"3232470001";"0,7 THE GLENLIVET FOUND.RESERVE 40%";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"WHISKY / RUM";"MALT WHISKEY";"The Glenlivet Founde";"";"0";"0";"4005971000000";"2835865003";"1";"EUR";" ";"26.447";"26.447";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"03057230000253";"3218300001";"0,75 LILLET BLANC 17%";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"APERITIF / SHERRY";"APERITIV";"Lillet";"";"0";"0";"4005971000000";"1369899001";"1";"EUR";" ";"13.769";"13.769";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"ENTHÄLT SULFITE";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"08421150646108";"3105710001";"0,75 SANDEMAN FINO 15%";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"APERITIF / SHERRY";"SHERRY";"SANDEMAN";"";"0";"0";"4051503000000";"M516719";"1";"EUR";" ";"6.349";"6.349";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"ENTHÄLT SULFITE";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"08421150645101";"3105700001";"0,75 SANDEMAN MEDIUM DRY 15%";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"APERITIF / SHERRY";"SHERRY";"SANDEMAN";"";"0";"0";"4051503000000";"RM516720";"1";"EUR";" ";"6.349";"6.349";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"Enthält SULFITE";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"08421150647105";"3105800001";"0,75 SANDEMAN MEDIUM SWEET 15%";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"APERITIF / SHERRY";"SHERRY";"SANDEMAN";"";"0";"0";"4051503000000";"M516721";"1";"EUR";" ";"6.349";"6.349";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"Enthält SULFITE";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"00000040122076";"1361700001";"0,75L ESSIG+ZITRONE 5%               KUE";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"ESSIG / ZITRONENSAFT";"ESSIG STANDARD";"Kühne";"";"0";"0";"4012200000007";"19600";"1";"EUR";" ";"2.109";"2.109";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0.1";"0.1";"0.9";"0.2";"";"0";"Zutaten: Branntweinessig, Zitronensaft (10%), natürliches Aroma, Verdickungsmittel Johannisbrotkernmehl.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"00000040122038";"1361300001";"0,75L SUROL ESSIG KUE";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"ESSIG / ZITRONENSAFT";"ESSIG STANDARD";"Kühne";"";"0";"0";"4012200000007";"19000";"1";"EUR";" ";"1.685";"1.685";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"0.1";"0.1";"0.1";"0.1";"";"0";"Zutaten: Branntweinessig, Kräuter- und Gewürzextrakte";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"08032793343349";"2287300001";"1KG   TOMATEN STUECKIG         POM";"";"Packung";"";"1 x 1 Packung";"Packung";"";" ";"GEMUESE- / OBSTKONSERVEN";"TOMATENKONSERVEN";"Pomito";"";"0";"0";"4008100000001";"67712";"1";"EUR";" ";"3.275";"3.275";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"1";"0.2";"3";"3";"";"0.2";"Zutaten: Tomaten";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04002809003141";"1960970001";"1KG BACKPULVER RUF";"";"Faltschachtel";"";"1 x 1 Faltschachtel";"Faltschachtel";"";" ";"PUDDING/SAUCEN/BACKZUTATEN";"BACKZUTATEN GV";"RUF";"";"0";"0";"4002809000003";"15890";"1";"EUR";" ";"4.759";"4.759";"1";"1";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"86";"0.1";"0";"21.4";"0";"";"44.8";"Zutaten: Backtriebmittel (Diphosphate, Natriumcarbonate), Maisstärke. Kann Spuren von EI, MILCH, SOJA und SCHALENFRÜCHTEN enthalten.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04104420021785";"1208560001";"1KG BIO ROHRZUCKER ALN";"";"Packung";"";"1 x 1 Packung";"Packung";"";" ";"ZUCKER / SALZ";"BIO";"Alnatura Produktions";"";"0";"0";"4104420000001";"129081";"1";"EUR";" ";"2.957";"2.957";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"03228170831409";"9873780001";"1KG BROMBEERPUREE PONTHIER";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"OBST UND GEMUESE";"CONVENIENCE";"NIGGEMANN FOOD O+G";"";"0";"0";"4009164000006";"7286601";"1";"EUR";" ";"14.829";"14.829";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04045500226136";"1030930001";"1KG CREME FRAICHE 38%           GASTRO";"";"Eimer";"";"1 x 1 Eimer";"Eimer";"";" ";"MOPRO / BUTTER / EIER";"SAHNE/CREME FRAICHE";"FRISCHLI-MILCHWERKE";"";"0";"0";"4045500000002";"2992";"1";"EUR";" ";"7.727";"7.727";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"358";"2.1";"38";"2";"2";"";"0.08";"Zutaten: CREME FRAICHE";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04027900612047";"2178920001";"1KG CURRY PIRAT FU";"";"Packung";"";"1 x 1 Packung";"Packung";"";" ";"GEWUERZE";"GV-PACKUNGEN";"Fuchs";"";"0";"0";"4041974000005";"10161027";"1";"EUR";" ";"8.999";"8.999";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"401";"12.9";"12.2";"51.9";"6.6";"";"0.15";"Zutaten: Curcuma, Cumin, Coriander, Bockshornklee, Petersilie, Chili, Knoblauch, Fenchel, Gewürze. [Spuren: Sellerie, Senf]";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04100240360301";"1181330001";"1KG EIERSTICH";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK FERTIGGER./FLEISCHGER.";"SUPPENUDELN/EINLAGEN";"VALENZI GmbH";"";"0";"0";"4100240000009";"36030";"1";"EUR";" ";"8.257";"8.257";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"97";"9.3";"5.7";"2";"1.9";"";"1.3";"Zutaten: VOLLEI (59%), MAGERMILCH, Speisesalz, Gewürze (Muskatnuß-Extrakt)";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"03228170819407";"9871040001";"1KG ERDBEERPUEREE PONTHIER";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"OBST UND GEMUESE";"CONVENIENCE";"NIGGEMANN FOOD O+G";"";"0";"0";"4009164000006";"7287401";"1";"EUR";" ";"11.649";"11.649";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"05010115934379";"1441120001";"1KG FAIRTR.BRAUNER ROHRZUCKER       DEM";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"ZUCKER / SALZ";"ZUCKER";"TATE";"";"0";"0";"5010115000005";"17/851";"1";"EUR";" ";"4.017";"4.017";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"396";"";"";"98.5";"98.5";"";"";"Rohrzucker";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04007801104865";"1935650001";"1KG GEKOERNTE BRUEHE KNORR";"";"Dose";"";"1 x 1 Dose";"Dose";"";" ";"TROCKENSUPPEN UND SAUCEN";"BOUILLONS GV";"Knorr";"";"0";"0";"4007801000006";"0486";"1";"EUR";" ";"16.949";"16.949";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0.1";"0.1";"0.6";"0.3";"";"0.87";"Zutaten: jodiertes Speisesalz, Zucker, Maltodextrin, Hefeextrakt, Palmöl, Aroma, Stärke, Säuerungsmittel (Citronensäure), 1% Blumenkohlpulver, 0.6% Tomatenpulver, Gewürze, Zwiebelsaftkonzentrat, Sonnenblumenöl. Kann Spuren von Gluten, Milch, Ei und Sellerie enthalten.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04008671024000";"1852580001";"1KG GELIERZUCKER";"";"Packung";"";"1 x 1 Packung";"Packung";"";" ";"ZUCKER / SALZ";"ZUCKER";"Sweet Family";"";"0";"0";"4008671000004";"2400";"1";"EUR";" ";"2.215";"2.215";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"398";"0";"0.3";"98.2";"98.2";"";"0.2";"Zutaten: Zucker, Säuerungsmittel Citronensäure, Geliermittel Pektin, pflanzliches Öl (gehärtetes Palmöl).";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04260066169455";"1086160001";"1KG GRAVAD LACHS VORGESCHN.OHNE HAUT";"";"Stück";"";"1 x 1 Stück";"Stück";"";" ";"SB-RAEUCHERFISCH";"LACHS";"Industriemarke";"";"0";"0";"4260066160001";"1945";"1";"EUR";" ";"28.185";"28.185";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"207";"19.7";"13.9";"0.9";"0.9";"";"3";"Zutaten: LACHS, Salz, Zucker, Dill, Gewürze";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04027900612559";"2174900001";"1KG GULASCHGEWUERZ FU";"";"Packung";"";"1 x 1 Packung";"Packung";"";" ";"GEWUERZE";"GV-PACKUNGEN";"Fuchs";"";"0";"0";"4041974000005";"10161039";"1";"EUR";" ";"11.119";"11.119";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"353";"14.5";"12.5";"37";"30";"";"0";"Zutaten: Paprika, Zwiebel, Majoran, Kümmel, Chillies, Knoblauch. [Spuren: Sellerie, Senf]";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04002624014452";"2019630001";"1KG HASELNUSSKROKANT STREUSEL         INS";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"PUDDING/SAUCEN/BACKZUTATEN";"BACKZUTATEN GV";"INSULA";"";"0";"0";"4002624000004";"1445";"1";"EUR";" ";"8.999";"8.999";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"457";"3.3";"13";"81";"81";"";"0";"Zutaten: Zucker, HASELNÜSSE";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04004820801195";"1132490001";"1KG HIRTENSALAT DAHLHOFF";"";"Schale";"";"1 x 1 Schale";"Schale";"";" ";"FISCH / SALATE";"SALATE GV";"Dahlhoff Feinkost";"";"0";"0";"4004820000000";"119";"1";"EUR";" ";"12.709";"12.709";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"135";"5.9";"8.8";"8.1";"8";"";"0.9";"Zutaten: Käse 28 % (aus KUHMILCH, 45 % Fett i. Tr., in Salzlake gereift), Paprika 20 %, Wasser, Gurken 11 %, Zwiebeln 10 %, Zucker, Branntweinessig, schwarze Oliven (geschwärzt) [Oliven, Speisesalz, Stabilisator: Eisen-II-gluconat], Rapsöl, Pfeffer, Oregano.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"05411361998502";"1108340001";"1KG KASTANIEN/ MARONEN         ARDO";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK GEMUESE/OBST/KARTOFFELN";"GEMUESE";"ARDO";"";"0";"0";"4260197910001";"10002219";"1";"EUR";" ";"13.769";"13.769";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"176";"2.3";"2.7";"33.6";"6.7";"";"0.03";"";"";"";"3"
